324996,7/4/2017,2017-2018,2017-2018,AIE,RCPT,818779,15GCFC101071,15GCFC101071,Alumni,General,School of Finance & Commerce,B.Com. (Hons),School of Finance,B COM H-2015-16 III Sem VI,1.72E+11,Exam Fee,0,10000,0,0,0,0,0,0,0,
324997,7/4/2017,2017-2018,2017-2018,AIE,DUE,447733,15CCCE105018,15CCCE105018,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,TUITION FEE,170000,0,0,0,0,0,0,0,0,DUE
324998,7/4/2017,2017-2018,2017-2018,AIE,DUE,447733,15CCCE105018,15CCCE105018,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
324999,7/4/2017,2017-2018,2017-2018,AIE,DUE,447733,15CCCE105018,15CCCE105018,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,Library BookC Recieved,1200,0,0,0,0,0,0,0,0,DUE
325000,7/4/2017,2017-2018,2017-2018,AIE,DUE,447733,15CCCE105018,15CCCE105018,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,Sport Activity Received,250,0,0,0,0,0,0,0,0,DUE
325001,7/4/2017,2017-2018,2017-2018,AIE,DUE,546513,16GCOB101338,16GCOB101338,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,TUITION FEE,77000,0,0,0,0,0,0,0,0,DUE
325002,7/4/2017,2017-2018,2017-2018,AIE,DUE,546513,16GCOB101338,16GCOB101338,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
325003,7/4/2017,2017-2018,2017-2018,AIE,DUE,546513,16GCOB101338,16GCOB101338,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Fine Fee,12800,0,0,0,0,0,0,0,0,DUE
325004,7/4/2017,2017-2018,2017-2018,AIE,DUE,546513,16GCOB101338,16GCOB101338,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Exam Fee (Back Paper),7000,0,0,0,0,0,0,0,0,DUE
325005,7/4/2017,2017-2018,2017-2018,AIE,DUE,546513,16GCOB101338,16GCOB101338,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Exam Fee Debarred,2500,0,0,0,0,0,0,0,0,DUE
325006,7/4/2017,2017-2018,2017-2018,AIE,DUE,546513,16GCOB101338,16GCOB101338,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Tuition Fee Debarred,9000,0,0,0,0,0,0,0,0,DUE
325007,7/4/2017,2017-2018,2017-2018,AIE,DUE,546512,16GCOB101337,16GCOB101337,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,TUITION FEE,77000,0,0,0,0,0,0,0,0,DUE
325008,7/4/2017,2017-2018,2017-2018,AIE,DUE,546512,16GCOB101337,16GCOB101337,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
325009,7/4/2017,2017-2018,2017-2018,AIE,DUE,546512,16GCOB101337,16GCOB101337,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Fine Fee,12800,0,0,0,0,0,0,0,0,DUE
325010,7/4/2017,2017-2018,2017-2018,AIE,DUE,546506,16GCOB101331,16GCOB101331,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,TUITION FEE,77000,0,0,0,0,0,0,0,0,DUE
325011,7/4/2017,2017-2018,2017-2018,AIE,DUE,546506,16GCOB101331,16GCOB101331,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
325012,7/4/2017,2017-2018,2017-2018,AIE,DUE,546506,16GCOB101331,16GCOB101331,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2016-17 II Sem IV,,Fine Fee,12800,0,0,0,0,0,0,0,0,DUE
325013,7/4/2017,2017-2018,2017-2018,AIE,DUE,447711,15CCCE105014,15CCCE105014,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,TUITION FEE,170000,0,0,0,0,0,0,0,0,DUE
325014,7/4/2017,2017-2018,2017-2018,AIE,DUE,447711,15CCCE105014,15CCCE105014,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,Exam Fee,10000,0,0,0,0,0,0,0,0,DUE
325015,7/4/2017,2017-2018,2017-2018,AIE,DUE,447711,15CCCE105014,15CCCE105014,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,Fine Fee,200,0,0,0,0,0,0,0,0,DUE
325016,7/4/2017,2017-2018,2017-2018,AIE,DUE,447711,15CCCE105014,15CCCE105014,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,Exam Fee (Back Paper),1000,0,0,0,0,0,0,0,0,DUE
325017,7/4/2017,2017-2018,2017-2018,AIE,DUE,447711,15CCCE105014,15CCCE105014,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,Exam Fees Back Paper,2000,0,0,0,0,0,0,0,0,DUE
325018,7/4/2017,2017-2018,2017-2018,AIE,DUE,447711,15CCCE105014,15CCCE105014,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2015-16 V Sem IX,,Exam Fee Debarred,2000,0,0,0,0,0,0,0,0,DUE
