114996,23-08-2014,2014-2015,2014-2015,AIE,RCPT,842795,14GCOB101162,14GCOB101162,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2015-16 III Sem VI,43963,Exam Fee,0,10000,0,0,0,0,0,0,0,
114997,23-08-2014,2014-2015,2014-2015,CCAB,RCPT,835432,14CCME101490,14CCME101490,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,ME 2014-2015 IV Sem VIII,43966,TUITION FEE,0,84000,0,0,0,0,0,0,0,
114998,23-08-2014,2014-2015,2014-2015,CCAB,RCPT,835432,14CCME101490,14CCME101490,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,ME 2014-2015 IV Sem VIII,43966,Exam Fee,0,10000,0,0,0,0,0,0,0,
114999,23-08-2014,2014-2015,2014-2015,AIE,RCPT,839025,14GCOL103064,14GCOL103064,Alumni,General,School of Law,Integrated BBA + LLB (Hons.),School of Law,BBA LLB  2014-2015 V Sem X,43988,TUITION FEE,0,60000,0,0,0,0,0,0,0,
115000,23-08-2014,2014-2015,2014-2015,AIE,RCPT,826176,14CCCE203033,14CCCE203033,No Information,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2017-2018 III Sem VI,43980,Exam Fee,0,10000,0,0,0,0,0,0,0,
115001,23-08-2014,2014-2015,2014-2015,AIE,RCPT,823680,14CMCC101074,14CMCC101074,No Information,General,School of Media & Communication Studies,BA Journalism & Mass Communication,School of Media & Communication Studies,BA Journalism & Mass Communication 2017-2018 III Sem VI,43975,TUITION FEE,0,77000,0,0,0,0,0,0,0,
115002,23-08-2014,2014-2015,2014-2015,AIE,RCPT,823680,14CMCC101074,14CMCC101074,No Information,General,School of Media & Communication Studies,BA Journalism & Mass Communication,School of Media & Communication Studies,BA Journalism & Mass Communication 2017-2018 III Sem VI,43975,Exam Fee,0,10000,0,0,0,0,0,0,0,
115003,23-08-2014,2014-2015,2014-2015,AIE,RCPT,837787,14CBAC101081,14CBAC101081,No Information,General,School of Basic & Applied Sciences,B.Sc.(Hons) Forensic Sciences,School of Basic,B.Sc.(Hons) Forensic Sciences 2015-16 III Sem VI,43972,TUITION FEE,0,50000,0,0,0,0,0,0,0,
115004,23-08-2014,2014-2015,2014-2015,AIE,RCPT,837787,14CBAC101081,14CBAC101081,No Information,General,School of Basic & Applied Sciences,B.Sc.(Hons) Forensic Sciences,School of Basic,B.Sc.(Hons) Forensic Sciences 2015-16 III Sem VI,43972,Exam Fee,0,10000,0,0,0,0,0,0,0,
115005,23-08-2014,2014-2015,2014-2015,AIE,RCPT,823681,14CMCC101073,14CMCC101073,No Information,General,School of Media & Communication Studies,BA Journalism & Mass Communication,School of Media & Communication Studies,BA Journalism & Mass Communication 2014-2015 I Sem II,43973,TUITION FEE,0,77000,0,0,0,0,0,0,0,
115006,23-08-2014,2014-2015,2014-2015,AIE,RCPT,823681,14CMCC101073,14CMCC101073,No Information,General,School of Media & Communication Studies,BA Journalism & Mass Communication,School of Media & Communication Studies,BA Journalism & Mass Communication 2014-2015 I Sem II,43973,Exam Fee,0,10000,0,0,0,0,0,0,0,
115007,23-08-2014,2014-2015,2014-2015,AIE,RCPT,833390,14CCME103142,14CCME103142,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B Tech Civil Engineering 2014-15 IV Sem VIII,43982,TUITION FEE,0,149000,0,0,0,0,0,0,0,
115008,23-08-2014,2014-2015,2014-2015,AIE,RCPT,825394,14CECE103062,14CECE103062,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,ELECTRONICS AND COMMUNICATION ENGINEERING-2014-15 IV Sem VIII,43987,TUITION FEE,0,149000,0,0,0,0,0,0,0,
115009,23-08-2014,2014-2015,2014-2015,AIE,RCPT,825394,14CECE103062,14CECE103062,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,ELECTRONICS AND COMMUNICATION ENGINEERING-2014-15 IV Sem VIII,43987,Exam Fee,0,10000,0,0,0,0,0,0,0,
115010,23-08-2014,2014-2015,2014-2015,AIE,RCPT,833392,14CCME103142,14CCME103142,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B Tech Civil Engineering 2014-15 IV Sem VIII,43983,Exam Fee,0,10000,0,0,0,0,0,0,0,
115011,23-08-2014,2014-2015,2014-2015,AIE,RCPT,841849,14GCOB102024,14GCOB102024,Alumni,General,School of Business,Integrated MBA (BBA+MBA),School of Business,BBA+MBA-2013-2014 V Sem X,43970,TUITION FEE,0,77000,0,0,0,0,0,0,0,
115012,23-08-2014,2014-2015,2014-2015,AIE,RCPT,841849,14GCOB102024,14GCOB102024,Alumni,General,School of Business,Integrated MBA (BBA+MBA),School of Business,BBA+MBA-2013-2014 V Sem X,43970,Exam Fee,0,10000,0,0,0,0,0,0,0,
115013,23-08-2014,2014-2015,2014-2015,AIE,RCPT,832504,14CCME205009,14CCME205009,Alumni,General,School of Mechanical Engineering,M.Tech Automobile Engineering,School of Mechanical Engineering,M.Tech Automobile Engineering 2014-2015 II Sem IV,43974,TUITION FEE,0,77000,0,0,0,0,0,0,0,
115014,23-08-2014,2014-2015,2014-2015,AIE,RCPT,832504,14CCME205009,14CCME205009,Alumni,General,School of Mechanical Engineering,M.Tech Automobile Engineering,School of Mechanical Engineering,M.Tech Automobile Engineering 2014-2015 II Sem IV,43974,Exam Fee,0,10000,0,0,0,0,0,0,0,
115015,23-08-2014,2014-2015,2014-2015,CCAB,RCPT,835420,14CCME101491,14CCME101491,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,ME 2014-2015 IV Sem VIII,43965,TUITION FEE,0,89000,0,0,0,0,0,0,0,
115016,23-08-2014,2014-2015,2014-2015,CCAB,RCPT,835420,14CCME101491,14CCME101491,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,ME 2014-2015 IV Sem VIII,43965,Exam Fee,0,10000,0,0,0,0,0,0,0,
115017,25-08-2014,2014-2015,2014-2015,AIE,RCPT,853460,13CCME102001,13CCME102001,Alumni,General,School of Mechanical Engineering,Integrated B.Tech (Mechanical Engineering) + MBA,School of Mechanical Engineering,Integrated B.Tech (ME) + MBA2013-14 V Sem X,44024,Exam Fee (Back Paper),0,1000,0,0,0,0,0,0,0,
