749996,3/7/2020,2020-2021,2020-2021,AIE,RCPT,949401,19SCSE1120005,19SCSE1120005,Active,General,School of Computing Science & Engineering,B.Tech (Hons) Computer Science & Engineering with specialisation in Data Analytics,School of Computing Science,B.Tech CSDA 2019-20 II Sem IV,2020-21/C13/CC/TF/122,Exam Fee,0,1000,0,0,0,0,0,0,0,
749997,3/7/2020,2019-2020,2019-2020,NRI-WINTER,REVDUE,601057,14SCSE302001,14SCSE302001,Alumni,General,School of Computing Science & Engineering,Ph.D Computer Application,School of Computing Science,Phd computer Application IV Sem VIII,,TUITION FEE,0,0,0,0,0,120000,0,0,0,DUE REVERSE
749998,3/7/2020,2019-2020,2019-2020,NRI-WINTER,REVDUE,601057,14SCSE302001,14SCSE302001,Alumni,General,School of Computing Science & Engineering,Ph.D Computer Application,School of Computing Science,Phd computer Application IV Sem VIII,,Fine Fee,0,0,0,0,0,8000,0,0,0,DUE REVERSE
749999,3/7/2020,2020-2021,2020-2021,AIE,REVDUE,646252,20SCSE1210002,20SCSE1210002,Provisional,General,School of Computing Science & Engineering,BCA Industry Oriented Program,School of Computing Science,BCA - IOP 2020-21 I SEM I,,TUITION FEE,0,0,0,0,0,18000,0,0,0,DUE REVERSE
750000,3/7/2020,2020-2021,2020-2021,AIE,RCPT,905143,18GSOH1010045,18GSOH1010045,Active,General,School of Hospitality,B.Sc (Hotel Management),School of Hospitality,Bsc. Hotel Management 2018-19 III Sem VI,2020-21/C11/CC/TF/628,TUITION FEE,0,76800,0,0,0,0,0,0,0,
750001,3/7/2020,2020-2021,2020-2021,AIE,RCPT,905143,18GSOH1010045,18GSOH1010045,Active,General,School of Hospitality,B.Sc (Hotel Management),School of Hospitality,Bsc. Hotel Management 2018-19 III Sem VI,2020-21/C11/CC/TF/628,Exam Fee,0,10000,0,0,0,0,0,0,0,
750002,3/7/2020,2020-2021,2020-2021,AIE,RCPT,950999,19SAHS1030006,19SAHS1030006,Active,General,School of Humanities & Social Sciences,B.A (Hons) English,School of Humanities,BA (HONS) ENGLISH 2019-20 II Sem IV,2020-21/C11/CC/TF/619,TUITION FEE,0,50000,0,0,0,0,0,0,0,
750003,3/7/2020,2020-2021,2020-2021,AIE,RCPT,950999,19SAHS1030006,19SAHS1030006,Active,General,School of Humanities & Social Sciences,B.A (Hons) English,School of Humanities,BA (HONS) ENGLISH 2019-20 II Sem IV,2020-21/C11/CC/TF/619,Exam Fee,0,10000,0,0,0,0,0,0,0,
750004,3/7/2020,2020-2021,2020-2021,AIE,RCPT,949277,19SMAS1030018,19SMAS1030018,Active,General,School of Medical and Allied Sciences,Bachelor of Optometry,School of Medical and Allied Sciences,B.OPT-2019-20 II Sem IV,2020-21/C13/NEFT/TF/2331,TUITION FEE,0,50000,0,0,0,0,0,0,0,03/07/2020 < NEFT/SBIN220185917541/Mr YATHARTH SINGH/SBIN0008 < 60000
750005,3/7/2020,2020-2021,2020-2021,AIE,RCPT,949277,19SMAS1030018,19SMAS1030018,Active,General,School of Medical and Allied Sciences,Bachelor of Optometry,School of Medical and Allied Sciences,B.OPT-2019-20 II Sem IV,2020-21/C13/NEFT/TF/2331,Exam Fee,0,10000,0,0,0,0,0,0,0,03/07/2020 < NEFT/SBIN220185917541/Mr YATHARTH SINGH/SBIN0008 < 60000
750006,3/7/2020,2020-2021,2020-2021,AIE,RCPT,944612,19SBAS1070017,19SBAS1070017,Active,General,School of Basic & Applied Sciences,B.Sc  (Hons) Biomedical Science,School of Basic,B.Sc (Hons) Biomedical Science 2019-20 II SEM IV,2020-21/C10/CC/TF/722,TUITION FEE,0,50000,0,0,0,0,0,0,0,Order no: #11255116384 2020-07-03T07:20:05.000Z
750007,3/7/2020,2020-2021,2020-2021,AIE,RCPT,944612,19SBAS1070017,19SBAS1070017,Active,General,School of Basic & Applied Sciences,B.Sc  (Hons) Biomedical Science,School of Basic,B.Sc (Hons) Biomedical Science 2019-20 II SEM IV,2020-21/C10/CC/TF/722,Exam Fee,0,10000,0,0,0,0,0,0,0,Order no: #11255116384 2020-07-03T07:20:05.000Z
750008,3/7/2020,2020-2021,2020-2021,AIE,DUE,488873,14GSOB101098,14GSOB101098,No Information,General,School of Business,Bachelor of Business Administration,School of Business,Bachelor of Business Administration 2015-16 III Sem VI,,Convocation Fee Head,500,0,0,0,0,0,0,0,0,DUE
